id,time,latitude,longitude
ci39083759,2020-02-26T06:27:22.670Z,33.8466667,-117.1515
ci39083775,2020-02-26T07:25:23.260Z,33.49,-116.7945
ci39083807,2020-02-26T07:55:31.610Z,32.8693333,-116.0205
ci39083815,2020-02-26T08:05:53.730Z,33.6385,-116.7205
ci39083823,2020-02-26T08:31:40.460Z,35.3491667,-117.825
ci39083855,2020-02-26T09:34:23.870Z,35.3516667,-117.823
ci39083871,2020-02-26T10:19:22.250Z,36.3843333,-117.8596667
ci39083879,2020-02-26T10:22:34.260Z,36.115,-117.829
ci39083895,2020-02-26T10:55:43.040Z,35.8255,-117.6618333
ci39083911,2020-02-26T11:35:02.710Z,36.115,-117.8366667
ci39083927,2020-02-26T11:51:20.040Z,32.6731667,-115.6471667
ci39083951,2020-02-26T12:25:19.390Z,35.7838333,-117.5775
ci39083983,2020-02-26T13:02:43.630Z,35.834,-117.6743333
ci39083991,2020-02-26T13:09:11.030Z,35.9643333,-117.3838333
ci39083999,2020-02-26T13:17:50.340Z,35.3585,-117.829
ci39084111,2020-02-26T15:13:00.160Z,35.7921667,-117.6283333
ci39084159,2020-02-26T15:37:52.630Z,32.7763333,-115.834
ci39084215,2020-02-26T17:10:55.490Z,35.8666667,-117.6965
ci39084303,2020-02-26T18:54:36.690Z,35.8188333,-117.6373333
ci39084319,2020-02-26T19:10:03.940Z,33.338,-117.1388333
ci39084359,2020-02-26T19:48:31.180Z,35.3321667,-118.625
ci39084383,2020-02-26T19:57:32.780Z,34.9971667,-118.182
ci39084447,2020-02-26T21:01:08.490Z,35.8576667,-117.6843333
ci39084591,2020-02-26T23:00:25.010Z,33.9201667,-116.324
ci39084599,2020-02-26T23:04:23.820Z,34.337,-116.4525
ci39084615,2020-02-26T23:22:48.510Z,35.8681667,-117.6971667
ci39084647,2020-02-26T23:49:21.780Z,33.5803333,-116.8131667
ci39084655,2020-02-26T23:52:59.530Z,35.6491667,-117.4501667
ci39084703,2020-02-27T00:22:09.940Z,33.4608333,-116.5611667
ci39084719,2020-02-27T00:30:30.900Z,36.116,-117.8818333
ci39084759,2020-02-27T01:28:17.450Z,33.2265,-116.7366667
ci39084807,2020-02-27T02:23:57.840Z,35.7155,-117.5065
ci39084847,2020-02-27T03:12:31.960Z,33.2251667,-116.313
ci39084863,2020-02-27T03:42:53.920Z,33.8803333,-117.721
ci39084871,2020-02-27T03:52:52.050Z,35.6836667,-117.5083333
ci39084879,2020-02-27T04:24:37.600Z,36.094,-117.8563333
ci39084911,2020-02-27T05:26:32.150Z,35.6826667,-117.529
ci39084935,2020-02-27T05:58:30.950Z,33.7053333,-116.8178333
ci39084951,2020-02-27T06:07:18.520Z,33.8826667,-117.722
ci39084999,2020-02-27T07:50:59.610Z,35.6158333,-117.437
ci39085007,2020-02-27T07:58:30.970Z,33.8573333,-117.7886667
ci39085023,2020-02-27T08:25:02.360Z,35.7065,-117.5073333
ci39085047,2020-02-27T08:33:46.310Z,33.8788333,-116.821
ci39085055,2020-02-27T09:20:00.980Z,34.158,-116.4221667
ci39085087,2020-02-27T10:22:33.910Z,34.1593323,-116.4256668
ci39085127,2020-02-27T10:33:01.560Z,35.9591667,-117.3791667
ci39085143,2020-02-27T11:28:46.140Z,34.1588333,-116.4266667
ci39085159,2020-02-27T11:49:49.250Z,34.1543333,-116.4273333
ci39085183,2020-02-27T12:21:32.260Z,34.1555,-116.4316667
ci39085191,2020-02-27T12:26:33.350Z,32.9685,-115.7998333
ci39085207,2020-02-27T12:32:40.350Z,35.71,-117.5028333
ci39085223,2020-02-27T12:40:08.320Z,33.1281667,-115.5976667
ci39085239,2020-02-27T13:19:48.090Z,35.6651667,-117.5511667
ci39085247,2020-02-27T13:35:29.020Z,35.7733333,-117.5935
ci39085263,2020-02-27T13:52:03.150Z,35.6588333,-117.46
ci39085271,2020-02-27T14:04:03.020Z,34.1616667,-116.4203333
ci39085311,2020-02-27T14:24:58.470Z,33.3616667,-116.4073333
ci39085359,2020-02-27T15:10:16.710Z,35.703167,-117.5540009
ci39085375,2020-02-27T15:13:41.620Z,35.9031667,-117.6955
ci39085431,2020-02-27T16:36:22.930Z,36.0513333,-117.8508333
ci39085479,2020-02-27T17:06:22.990Z,35.5986667,-117.4046667
ci39085583,2020-02-27T18:25:18.040Z,34.3408333,-116.8851667
ci39085623,2020-02-27T18:49:44.100Z,33.4875,-116.7893333
ci39085647,2020-02-27T18:57:11.680Z,33.322,-116.403
ci39085663,2020-02-27T19:00:38.080Z,33.4413333,-116.576
ci39085695,2020-02-27T19:24:27.790Z,33.8438333,-117.752
ci39085703,2020-02-27T19:28:09.650Z,33.8546667,-117.7933333
ci39085711,2020-02-27T19:42:00.130Z,35.587,-117.4091667
ci39085735,2020-02-27T20:10:15.520Z,35.5993333,-117.415
ci39085775,2020-02-27T21:30:05.910Z,34.2618333,-117.1426667
ci39085839,2020-02-27T22:23:05.400Z,35.349,-117.8241667
ci39085847,2020-02-27T22:28:40.800Z,35.3543333,-117.8235
ci39085863,2020-02-27T22:55:38.550Z,35.6425,-117.5811667
ci39085919,2020-02-27T23:39:23.010Z,34.2026667,-116.8751667
ci39085943,2020-02-28T00:01:49.550Z,35.877,-117.7046667
ci39085967,2020-02-28T00:31:35.730Z,34.4741667,-119.2571667
ci39086031,2020-02-28T01:34:08.390Z,35.5873333,-117.4995
ci39086039,2020-02-28T01:39:52.090Z,34.507,-116.5126667
ci39086055,2020-02-28T02:26:56.370Z,35.8906667,-117.7346667
ci39086087,2020-02-28T04:16:03.460Z,34.033,-116.7783333
ci39086119,2020-02-28T06:45:16.050Z,35.9118333,-117.6878333
ci39086127,2020-02-28T06:50:23.770Z,35.7615,-117.583
ci39086143,2020-02-28T07:58:05.900Z,35.7308333,-117.494
ci39086151,2020-02-28T08:22:32.120Z,35.7548333,-117.5835
ci39086159,2020-02-28T08:23:21.660Z,35.855,-117.6961667
ci39086167,2020-02-28T08:30:16.120Z,37.0943333,-117.9716667
ci39086175,2020-02-28T08:46:13.280Z,34.0305,-116.7715
ci39086215,2020-02-28T10:29:53.500Z,35.7151667,-117.5638333
ci39086231,2020-02-28T11:10:12.800Z,35.6843333,-117.4968333
ci39086263,2020-02-28T12:22:54.350Z,33.7525,-116.0853333
ci39086279,2020-02-28T12:37:49.010Z,35.6778333,-117.387
ci39086287,2020-02-28T12:39:12.070Z,33.3866667,-116.9353333
ci39086311,2020-02-28T13:32:35.010Z,35.6826667,-117.501
ci39086383,2020-02-28T14:23:50.420Z,34.0896667,-118.2021667
ci39086471,2020-02-28T16:19:17.890Z,35.9533333,-117.682
ci39086575,2020-02-28T18:22:31.830Z,33.2323333,-116.1911667
ci39086583,2020-02-28T18:27:20.390Z,35.8065,-117.6235
ci39086607,2020-02-28T18:49:49.720Z,34.2386667,-117.4423333
ci39086631,2020-02-28T18:51:00.820Z,33.8115,-117.6758333
ci39086647,2020-02-28T19:04:18.350Z,35.0793333,-119.617
ci39086671,2020-02-28T19:26:45.890Z,33.0598333,-116.4003333
ci39086695,2020-02-28T19:54:25.230Z,33.9341667,-117.8546667
ci39086711,2020-02-28T19:55:57.100Z,34.993,-118.1853333
ci39086735,2020-02-28T20:16:11.540Z,35.9021667,-117.7473333
ci39086767,2020-02-28T20:39:49.220Z,34.5125,-118.6283333
ci39086783,2020-02-28T21:05:14.440Z,33.4781667,-116.8018333
ci39086911,2020-02-28T23:43:57.660Z,36.0685,-117.8526667
ci39086919,2020-02-28T23:48:24.020Z,34.2785,-117.4963333
ci39086959,2020-02-29T00:34:39.190Z,33.6966667,-117.475
ci39086999,2020-02-29T01:04:13.810Z,33.7643333,-116.9381667
ci39087015,2020-02-29T01:20:28.820Z,34.0211667,-116.9003333
ci39087039,2020-02-29T01:44:39.540Z,33.1861667,-115.6055
ci39087063,2020-02-29T02:41:13.110Z,35.4976667,-117.4506667
ci39087071,2020-02-29T02:42:06.760Z,36.147,-117.9158333
ci39087111,2020-02-29T04:20:01.280Z,35.8431667,-117.6675
ci39087271,2020-02-29T09:21:50.850Z,35.6935,-117.55
ci39087295,2020-02-29T09:51:46.490Z,33.9926667,-117.1828333
ci39087319,2020-02-29T10:53:25.330Z,34.0308333,-116.9426667
ci39087359,2020-02-29T12:35:30.040Z,35.8485,-117.6835
ci39087367,2020-02-29T12:35:38.020Z,35.8433342,-117.6823349
ci39087407,2020-02-29T14:23:19.110Z,35.659,-117.5263333
ci39087455,2020-02-29T15:31:05.670Z,35.6666667,-117.5408333
ci39087487,2020-02-29T17:34:07.760Z,35.6718333,-117.5203333
ci39087511,2020-02-29T18:46:24.380Z,35.767,-117.5868333
ci39087543,2020-02-29T20:07:11.100Z,35.8541667,-117.6881667
ci39087583,2020-02-29T21:24:23.080Z,36.0996667,-117.861
ci39087591,2020-02-29T21:30:05.160Z,35.3593333,-117.819
ci39087607,2020-02-29T21:59:08.200Z,36.0701667,-117.8811667
ci39087631,2020-02-29T22:05:52.100Z,35.9451667,-117.7171667
ci39087671,2020-02-29T23:33:46.100Z,35.7201667,-117.506
ci39087679,2020-02-29T23:55:48.030Z,35.6583333,-117.4605
ci39087783,2020-03-01T02:00:45.410Z,35.7186667,-117.5231667
ci39087791,2020-03-01T02:14:17.790Z,33.6366653,-116.7131653
ci39087815,2020-03-01T02:43:00.360Z,36.0971667,-117.8558333
ci39087911,2020-03-01T06:04:08.340Z,36.0156667,-117.8183333
ci39087919,2020-03-01T06:09:44.880Z,35.6463333,-117.476
ci39087943,2020-03-01T06:50:15.260Z,36.0201667,-117.8158333
ci39088007,2020-03-01T08:39:34.370Z,33.646,-116.7245
ci39088039,2020-03-01T09:13:42.320Z,35.9248333,-117.6993333
ci39088055,2020-03-01T10:41:15.640Z,32.1183333,-116.3556667
ci39088063,2020-03-01T10:43:38.060Z,35.9125,-117.6806667
ci39088071,2020-03-01T11:16:00.090Z,35.6448333,-117.6071667
ci39088079,2020-03-01T11:21:43.060Z,35.9119987,-117.6566696
ci39088127,2020-03-01T11:59:39.820Z,35.7173347,-117.501503
ci39088135,2020-03-01T12:10:23.410Z,36.0548333,-117.8821667
ci39088143,2020-03-01T12:21:47.440Z,35.6548333,-117.464
ci39088151,2020-03-01T12:23:45.340Z,32.8616667,-116.0145
ci39088159,2020-03-01T12:41:58.920Z,35.873,-117.7135
ci39088175,2020-03-01T14:33:33.800Z,35.6625,-117.4481667
ci39088191,2020-03-01T15:34:52.790Z,35.7401667,-117.524
ci39088215,2020-03-01T16:31:08.550Z,33.3433333,-116.213
ci39088223,2020-03-01T16:34:17.530Z,35.6968333,-117.546
ci39088231,2020-03-01T16:57:28.590Z,33.3643333,-116.3983333
ci39088239,2020-03-01T17:05:40.070Z,33.8191667,-117.7886667
ci39088247,2020-03-01T17:13:19.470Z,35.8056667,-117.6408333
ci39088255,2020-03-01T18:40:50.360Z,35.8721667,-117.7083333
ci39088279,2020-03-01T20:00:31.150Z,35.8975,-117.7188333
ci39088295,2020-03-01T20:30:14.310Z,34.0078333,-117.0153333
ci39088319,2020-03-01T21:49:48.030Z,34.1723333,-118.3191667
ci39088327,2020-03-01T22:00:24.140Z,35.6855,-117.5288333
ci39088343,2020-03-01T23:18:13.440Z,33.078,-116.4845
ci39088383,2020-03-02T01:24:56.480Z,35.6261667,-117.4373333
ci39088415,2020-03-02T03:37:41.310Z,35.8725,-117.7035
ci39088423,2020-03-02T04:13:01.710Z,35.6836667,-117.4775
ci39088431,2020-03-02T04:13:41.150Z,32.8345,-115.7295
ci39088447,2020-03-02T04:43:32.980Z,33.6883333,-116.0261667
ci39088471,2020-03-02T05:56:32.160Z,33.4975,-116.7888333
ci39088511,2020-03-02T07:41:22.170Z,35.6421667,-117.5806667
ci39088519,2020-03-02T07:50:38.480Z,35.673,-117.5233333
ci39088535,2020-03-02T08:17:28.950Z,34.263,-116.4346667
ci39088559,2020-03-02T09:55:38.630Z,33.5825,-116.8125
ci39088575,2020-03-02T10:59:27.900Z,32.8058319,-115.4544983
ci39088583,2020-03-02T11:07:14.870Z,35.5115,-118.3296667
ci39088591,2020-03-02T11:14:12.730Z,35.5115,-118.3298333
ci39088599,2020-03-02T11:41:45.220Z,33.0365,-116.392
ci39088607,2020-03-02T12:04:51.870Z,33.0368333,-116.4261667
ci39088615,2020-03-02T12:12:36.190Z,35.5101667,-118.3168333
ci39088623,2020-03-02T13:18:09.270Z,35.6671667,-117.5723333
ci39088631,2020-03-02T13:27:50.130Z,32.792,-115.4426667
ci39088639,2020-03-02T13:49:52.990Z,35.649,-117.4968333
ci39088647,2020-03-02T14:23:23.840Z,35.6568333,-117.564
ci39088655,2020-03-02T14:42:19.100Z,33.4503333,-116.5606667
ci39088679,2020-03-02T15:06:27.110Z,35.7,-117.6043333
ci39088735,2020-03-02T17:30:41.030Z,32.7066667,-116.8663333
hv71398602,2020-02-24T20:00:11.950Z,19.3198338,-155.2223358
hv71398817,2020-02-24T22:18:51.370Z,19.2223339,-155.4266663
hv71398822,2020-02-24T22:20:43.160Z,19.2189999,-155.4244995
hv71398852,2020-02-24T22:51:00.780Z,19.1851673,-155.4661713
hv71398857,2020-02-24T22:58:31.530Z,19.2191658,-155.3975067
hv71398937,2020-02-25T00:04:09.370Z,19.1658325,-155.4550018
hv71398942,2020-02-25T00:13:04.150Z,19.1613331,-155.4539948
hv71399077,2020-02-25T02:02:05.850Z,19.2150002,-155.3990021
hv71399247,2020-02-25T04:34:06.830Z,19.2131672,-155.3890076
hv71399382,2020-02-25T06:31:32.480Z,19.4841667,-154.9718333
hv71399387,2020-02-25T06:33:55.710Z,19.2199993,-155.4178314
hv71399402,2020-02-25T06:47:14.360Z,19.2199993,-155.4006653
hv71399462,2020-02-25T07:35:13.780Z,19.2123337,-155.3975067
hv71399477,2020-02-25T07:41:39.020Z,18.8448333,-155.2365
hv71399527,2020-02-25T08:26:42.850Z,19.7728333,-156.142
hv71399587,2020-02-25T09:44:04.800Z,19.4088326,-155.2878265
hv71399602,2020-02-25T09:56:35.680Z,19.2076664,-155.3984985
hv71399627,2020-02-25T10:10:08.790Z,19.2199993,-155.4013367
hv71399647,2020-02-25T10:19:16.490Z,19.2255001,-155.4453278
hv71399757,2020-02-25T11:40:31.870Z,19.2185001,-155.418335
hv71399792,2020-02-25T12:00:32.610Z,19.1936665,-155.4445038
hv71399857,2020-02-25T12:58:52.470Z,19.2908325,-155.3588409
hv71399982,2020-02-25T14:50:11.440Z,19.2071667,-155.3931732
hv71400017,2020-02-25T15:31:17.130Z,19.4938335,-155.6598358
hv71400077,2020-02-25T16:08:36.800Z,19.3456669,-155.5879974
hv71400082,2020-02-25T16:10:18.510Z,20.3466667,-155.7058333
hv71400112,2020-02-25T16:30:44.260Z,19.469,-155.3215
hv71400162,2020-02-25T17:13:40.520Z,19.3665,-155.173
hv71400232,2020-02-25T17:56:30.250Z,19.2108326,-155.4658356
hv71400337,2020-02-25T19:35:53.670Z,19.2218342,-155.4273376
hv71400377,2020-02-25T20:33:17.400Z,19.1959991,-155.4731598
hv71400482,2020-02-25T21:46:27.790Z,19.2080002,-155.4160004
hv71400562,2020-02-25T22:48:46.630Z,19.1935005,-155.4526672
hv71400672,2020-02-26T00:13:32.480Z,19.2263336,-155.4236603
hv71400922,2020-02-26T02:56:49.770Z,19.2106667,-155.3939972
hv71400987,2020-02-26T04:27:58.630Z,19.2168331,-155.4196625
hv71401117,2020-02-26T06:43:52.160Z,19.3806667,-155.1243286
hv71401127,2020-02-26T06:50:28.350Z,19.1538334,-155.4756622
hv71401202,2020-02-26T09:26:22.410Z,18.8498333,-155.2363333
hv71401227,2020-02-26T09:40:53.480Z,19.8406667,-155.3615
hv71401252,2020-02-26T10:01:55.940Z,19.1836662,-155.4490051
hv71401262,2020-02-26T10:09:51.020Z,19.2029991,-155.4004974
hv71401282,2020-02-26T10:26:57.170Z,19.3493333,-155.457
hv71401427,2020-02-26T12:54:10.390Z,19.1646671,-155.4728394
hv71401532,2020-02-26T14:40:38.150Z,19.1918335,-155.4373322
hv71401562,2020-02-26T15:13:23.960Z,19.2166672,-155.4335022
hv71401607,2020-02-26T15:50:53.150Z,19.3276667,-155.1448333
hv71401612,2020-02-26T15:51:28.340Z,19.3973333,-155.0446667
hv71401697,2020-02-26T16:58:17.870Z,19.4081669,-155.2859955
hv71401712,2020-02-26T17:03:46.180Z,19.1485004,-155.4570007
hv71401787,2020-02-26T18:15:26.150Z,19.2143326,-155.4015045
hv71401792,2020-02-26T18:18:53.020Z,19.2188339,-155.4026642
hv71401812,2020-02-26T18:44:24.020Z,19.1158333,-155.6345
hv71401882,2020-02-26T19:33:28.070Z,19.4338341,-155.2693329
hv71401902,2020-02-26T20:14:47.350Z,19.2008343,-155.4219971
hv71401922,2020-02-26T20:23:07.310Z,19.4171658,-155.2803345
hv71402022,2020-02-26T21:27:00.340Z,19.4794998,-155.5913391
hv71402212,2020-02-27T00:02:11.160Z,19.2033329,-155.4216614
hv71402257,2020-02-27T00:31:11.730Z,19.2089996,-155.4053345
hv71402367,2020-02-27T02:25:46.000Z,19.2089996,-155.4736633
hv71402387,2020-02-27T02:45:04.390Z,19.353,-155.0831667
hv71402562,2020-02-27T05:36:05.900Z,19.2146664,-155.4063263
hv71402572,2020-02-27T06:08:15.380Z,19.1946659,-155.4443359
hv71402672,2020-02-27T08:45:39.360Z,19.1905003,-155.472168
hv71402677,2020-02-27T08:56:27.560Z,19.2258339,-155.4023285
hv71402682,2020-02-27T09:00:13.990Z,19.4058342,-155.2838287
hv71402712,2020-02-27T09:23:36.810Z,19.2220001,-155.4259949
hv71402757,2020-02-27T10:13:53.430Z,19.4121667,-155.283
hv71402952,2020-02-27T13:14:58.460Z,19.2161674,-155.4221649
hv71402972,2020-02-27T13:23:54.350Z,19.2198334,-155.4063263
hv71402977,2020-02-27T13:26:21.500Z,19.4263333,-155.6125
hv71403162,2020-02-27T16:09:52.100Z,19.2283325,-155.4304962
hv71403167,2020-02-27T16:11:05.660Z,19.1851673,-155.466507
hv71403202,2020-02-27T17:03:32.850Z,19.1583328,-155.4666595
hv71403287,2020-02-27T18:11:12.140Z,19.1924992,-155.4681702
hv71403467,2020-02-27T20:19:33.990Z,19.2010002,-155.440506
hv71403487,2020-02-27T20:35:59.490Z,19.2233334,-155.4248352
hv71403542,2020-02-27T21:16:14.910Z,19.2098331,-155.4140015
hv71403632,2020-02-27T22:36:35.780Z,19.1918335,-155.4193268
hv71403902,2020-02-28T02:21:05.390Z,19.2005005,-155.4436646
hv71404117,2020-02-28T07:31:49.280Z,18.8688333,-155.242
hv71404252,2020-02-28T11:01:53.580Z,19.1916667,-155.677
hv71404592,2020-02-28T17:28:01.650Z,19.2073326,-155.4219971
hv71404692,2020-02-28T18:30:19.770Z,19.204834,-155.3945007
hv71405042,2020-02-28T23:05:17.290Z,19.2199993,-155.4143372
hv71405047,2020-02-28T23:05:28.420Z,19.2333336,-155.4236603
hv71405067,2020-02-28T23:33:50.290Z,19.4991667,-155.768
hv71405217,2020-02-29T01:33:27.060Z,19.2046661,-155.4333344
hv71405332,2020-02-29T02:57:39.210Z,19.1668339,-155.468338
hv71405457,2020-02-29T04:47:42.440Z,19.3969994,-155.8828278
hv71405462,2020-02-29T04:48:24.640Z,19.3863335,-155.0435028
hv71405592,2020-02-29T08:01:42.980Z,19.2011662,-155.4138336
hv71405612,2020-02-29T08:27:27.610Z,19.2094994,-155.4086609
hv71405637,2020-02-29T09:12:03.590Z,19.2463341,-155.4494934
hv71405657,2020-02-29T09:31:19.250Z,19.2166672,-155.4116669
hv71405817,2020-02-29T12:51:34.370Z,19.2145004,-155.4149933
hv71405907,2020-02-29T14:31:43.690Z,19.2150002,-155.4216614
hv71406057,2020-02-29T18:06:19.750Z,19.2306671,-155.4243317
hv71406102,2020-02-29T19:00:20.240Z,19.1919994,-155.4714966
hv71406202,2020-02-29T20:51:14.140Z,19.4126663,-155.4406738
hv71406242,2020-02-29T21:22:05.120Z,19.1696663,-155.4583282
hv71406282,2020-02-29T21:59:40.910Z,19.1921673,-155.4146729
hv71406442,2020-03-01T00:20:22.850Z,19.2176666,-155.4263306
hv71406462,2020-03-01T00:38:43.970Z,19.2159996,-155.4329987
hv71406687,2020-03-01T03:45:04.270Z,19.199667,-155.4661713
hv71406727,2020-03-01T04:40:45.020Z,19.2181664,-155.418335
hv71406822,2020-03-01T07:07:33.090Z,19.5003333,-155.4431667
hv71406837,2020-03-01T07:15:02.450Z,19.5065,-155.4381667
hv71406842,2020-03-01T07:17:33.950Z,19.5068333,-155.4403333
hv71406847,2020-03-01T07:21:59.720Z,19.5115,-155.4331667
hv71406882,2020-03-01T07:40:22.400Z,19.5106667,-155.4375
hv71406887,2020-03-01T07:45:09.670Z,19.2080002,-155.4161682
hv71406892,2020-03-01T07:51:09.190Z,19.5083333,-155.4401667
hv71406902,2020-03-01T07:55:12.960Z,19.5063333,-155.4386667
hv71406907,2020-03-01T07:59:59.410Z,19.5061667,-155.4401667
hv71406917,2020-03-01T08:03:47.090Z,19.5073333,-155.4361667
hv71406937,2020-03-01T08:22:37.860Z,19.2146664,-155.3930054
hv71406967,2020-03-01T08:55:47.290Z,19.4991667,-155.4456667
hv71406972,2020-03-01T09:04:12.930Z,19.4988327,-155.4453278
hv71406982,2020-03-01T09:17:25.640Z,19.5066667,-155.4446667
hv71407062,2020-03-01T10:19:48.890Z,19.2119999,-155.4236603
hv71407077,2020-03-01T10:28:43.300Z,19.2129993,-155.4221649
hv71407167,2020-03-01T11:31:47.490Z,19.2113342,-155.4185028
hv71407217,2020-03-01T12:26:41.650Z,19.5061667,-155.4401667
hv71407347,2020-03-01T14:17:16.120Z,19.208334,-155.4676666
hv71407377,2020-03-01T14:34:11.290Z,19.505,-155.4395
hv71407417,2020-03-01T14:59:58.340Z,19.2005005,-155.4629974
hv71407437,2020-03-01T15:10:48.080Z,19.2043343,-155.4353333
hv71407517,2020-03-01T16:36:05.770Z,19.5078333,-155.4376667
hv71407552,2020-03-01T17:02:21.740Z,19.5273342,-155.9535065
hv71407557,2020-03-01T17:06:21.640Z,19.5188333,-155.4226667
hv71407817,2020-03-01T20:06:47.420Z,19.1956673,-155.4555054
hv71407867,2020-03-01T20:30:14.640Z,19.2271671,-155.4381714
hv71407932,2020-03-01T21:18:13.190Z,19.5096667,-155.4285
hv71407957,2020-03-01T21:43:17.130Z,19.234333,-155.4043274
hv71408157,2020-03-01T23:57:06.170Z,19.5023333,-155.4333333
hv71408252,2020-03-02T01:18:47.770Z,19.5106667,-155.4361667
hv71408352,2020-03-02T02:47:33.610Z,19.2046661,-155.3961639
hv71408387,2020-03-02T03:07:36.810Z,19.2231674,-155.3946686
hv71408392,2020-03-02T03:09:43.800Z,19.1973324,-155.465332
hv71408517,2020-03-02T04:54:09.200Z,19.2076664,-155.394165
hv71408532,2020-03-02T05:20:46.380Z,19.5041667,-155.4338333
hv71408592,2020-03-02T06:09:31.120Z,19.5026667,-155.4465
hv71408717,2020-03-02T07:57:53.630Z,19.1743336,-155.4615021
hv71408752,2020-03-02T08:32:01.430Z,19.5109997,-155.428833
hv71408997,2020-03-02T11:25:22.420Z,19.2356663,-155.4233398
hv71409072,2020-03-02T12:20:43.100Z,19.1916676,-155.4703369
hv71409087,2020-03-02T12:28:22.010Z,19.5006676,-155.5769958
hv71409107,2020-03-02T12:39:59.430Z,19.1946659,-155.4214935
hv71409137,2020-03-02T13:01:23.650Z,19.1916676,-155.4603271
hv71409177,2020-03-02T13:37:09.980Z,19.1956673,-155.4170074
hv71409187,2020-03-02T13:58:29.910Z,19.4274998,-155.263504
hv71409192,2020-03-02T14:03:13.450Z,19.4091663,-155.2641602
hv71409197,2020-03-02T14:03:23.290Z,19.2264996,-155.4016724
hv71409212,2020-03-02T14:13:55.750Z,19.1751671,-155.4896698
hv71409217,2020-03-02T14:16:37.880Z,19.2325001,-155.3991699
hv71409327,2020-03-02T16:03:31.120Z,19.2203331,-155.4221649
hv71409352,2020-03-02T16:17:53.070Z,19.2133331,-155.4214935
hv71409362,2020-03-02T16:25:49.720Z,19.2018337,-155.4420013
hv71409377,2020-03-02T16:40:40.680Z,19.2164993,-155.3911591
hv71409417,2020-03-02T17:15:57.270Z,19.5,-155.4463348
hv71409457,2020-03-02T17:39:37.100Z,19.5053329,-155.4528351
mb80382874,2020-02-24T18:02:40.030Z,45.8643333,-111.3598333
mb80382899,2020-02-24T20:02:41.620Z,46.0201667,-112.4691667
mb80382994,2020-02-24T23:22:14.040Z,46.9228333,-112.5105
mb80383004,2020-02-25T00:38:03.980Z,47.6275,-115.8345
mb80383029,2020-02-25T07:10:49.780Z,45.8651667,-111.3698333
mb80383064,2020-02-26T01:41:14.470Z,44.7956667,-111.5413333
mb80383069,2020-02-26T05:00:36.580Z,46.8811667,-112.5203333
mb80383089,2020-02-26T07:21:52.370Z,46.3926667,-115.2535
mb80383109,2020-02-26T11:26:25.130Z,44.7675,-116.1123333
mb80383149,2020-02-26T14:09:30.070Z,43.3738333,-110.5806667
mb80383154,2020-02-26T20:02:41.600Z,46.0045,-112.4698333
mb80383164,2020-02-26T20:30:29.680Z,45.0531667,-111.7526667
